Site,Date,Date_Time,Gen_QC,Flags,Time,Time_QC,Temp_DOLog,Temp_DOLog_QC,Temp_CondLog,Temp_CondLog_QC,Raw_DO,Raw_DO_QC,DO,DO_QC,DO_Calibration_QC,DO_Pct_Sat,DO_Pct_Sat_QC,Salinity,Salinity_QC,Sal_Calibration_QC,High_Range,High_Range_QC,Spec_Cond,Spec_Cond_QC,Cal,QA_Comment,Field_Comment
E33,6/25/2024,6/25/2024 14:20,,,14:20:00,,22.74,,23.7,,10.11,,8.53,,,116.7,,28.6556,,,32193.2,,44386.7,,,,
E33,6/25/2024,6/25/2024 14:30,,,14:30:00,,23.02,,23.98,,10.31,,8.71,,,119.7,,28.4787,,,32195.6,,44140.9,,,,
E33,6/25/2024,6/25/2024 14:40,3,Sj,14:40:00,,23.38,,24.61,,10.49,,8.89,,,122.6,,27.9834,3,,32095.3,,43451.5,,,,
E33,6/25/2024,6/25/2024 14:50,3,Sj,14:50:00,,23.88,,25.78,,10.64,,9.08,,,125.5,,26.8618,3,,31663.3,,41884,,,,
E33,6/25/2024,6/25/2024 15:00,,,15:00:00,,24.44,,25.44,,10.44,,8.89,,,124.5,,27.3169,,,31928.7,,42521,,,,
E33,6/25/2024,6/25/2024 15:10,,,15:10:00,,24.72,,25.59,,10.34,,8.81,,,123.9,,27.2258,,,31926.4,,42393.6,,,,
E33,6/25/2024,6/25/2024 15:20,,,15:20:00,,24.9,,25.7,,10.43,,8.89,,,125.4,,27.2005,,,31967.9,,42358.3,,,,
E33,6/25/2024,6/25/2024 15:30,,,15:30:00,,24.98,,25.89,,10.59,,9.04,,,127.5,,27.0386,,,31914.9,,42131.6,,,,
E33,6/25/2024,6/25/2024 15:40,,,15:40:00,,25.22,,26.02,,10.78,,9.21,,,130.4,,26.9456,,,31896.5,,42001.5,,,,
E33,6/25/2024,6/25/2024 15:50,,,15:50:00,,25.28,,26.12,,10.84,,9.27,,,131.3,,26.8298,,,31834.5,,41839.1,,,,
E33,6/25/2024,6/25/2024 16:00,,,16:00:00,,25.4,,26.28,,10.95,,9.37,,,132.9,,26.7012,,,31795.6,,41658.8,,,,
E33,6/25/2024,6/25/2024 16:10,,,16:10:00,,25.5,,26.41,,10.93,,9.36,,,132.9,,26.6077,,,31775,,41527.6,,,,
E33,6/25/2024,6/25/2024 16:20,,,16:20:00,,25.68,,26.5,,10.9,,9.34,,,133,,26.5208,,,31736.2,,41405.6,,,,
E33,6/25/2024,6/25/2024 16:30,,,16:30:00,,25.74,,26.6,,10.98,,9.41,,,134.1,,26.4454,,,31715.7,,41299.8,,,,
E33,6/25/2024,6/25/2024 16:40,,,16:40:00,,25.88,,26.73,,10.98,,9.42,,,134.5,,26.3259,,,31665.6,,41131.8,,,,
E33,6/25/2024,6/25/2024 16:50,,,16:50:00,,26,,26.81,,10.89,,9.35,,,133.7,,26.2312,,,31611.2,,40998.8,,,,
E33,6/25/2024,6/25/2024 17:00,,,17:00:00,,26.06,,26.87,,10.97,,9.43,,,134.8,,26.1296,,,31536.6,,40855.8,,,,
E33,6/25/2024,6/25/2024 17:10,,,17:10:00,,26.1,,26.91,,10.95,,9.41,,,134.6,,26.0998,,,31527.6,,40813.9,,,,
E33,6/25/2024,6/25/2024 17:20,,,17:20:00,,26.18,,27,,10.96,,9.42,,,135,,26.0441,,,31520.8,,40735.5,,,,
E33,6/25/2024,6/25/2024 17:30,,,17:30:00,,26.2,,26.98,,10.87,,9.35,,,133.9,,26.0128,,,31473.5,,40691.5,,,,
E33,6/25/2024,6/25/2024 17:40,,,17:40:00,,26.22,,27.01,,10.9,,9.38,,,134.3,,25.9826,,,31457.8,,40649,,,,
E33,6/25/2024,6/25/2024 17:50,,,17:50:00,,26.3,,27.11,,10.77,,9.27,,,132.9,,25.934,,,31464.5,,40580.5,,,,
E33,6/25/2024,6/25/2024 18:00,,,18:00:00,,26.32,,27.07,,10.7,,9.21,,,132.1,,25.9573,,,31464.5,,40613.3,,,,
E33,6/25/2024,6/25/2024 18:10,,,18:10:00,,26.3,,27.07,,10.64,,9.16,,,131.3,,25.8699,,,31368.1,,40490.3,,,,
E33,6/25/2024,6/25/2024 18:20,,,18:20:00,,26.3,,27.07,,10.61,,9.13,,,131,,25.9945,,,31502.8,,40665.7,,,,
E33,6/25/2024,6/25/2024 18:30,,,18:30:00,,26.3,,27.07,,10.44,,8.98,,,128.9,,26.1117,,,31629.3,,40830.6,,,,
E33,6/25/2024,6/25/2024 18:40,,,18:40:00,,26.28,,27.04,,10.35,,8.9,,,127.7,,26.1045,,,31602.1,,40820.6,,,,
E33,6/25/2024,6/25/2024 18:50,,,18:50:00,,26.24,,26.97,,10.27,,8.83,,,126.6,,26.1533,,,31611.2,,40889.2,,,,
E33,6/25/2024,6/25/2024 19:00,,,19:00:00,,26.2,,26.93,,10.03,,8.62,,,123.6,,26.1414,,,31572.7,,40872.5,,,,
E33,6/25/2024,6/25/2024 19:10,,,19:10:00,,26.16,,26.9,,9.75,,8.39,,,120.1,,26.0514,,,31455.5,,40745.8,,,,
E33,6/25/2024,6/25/2024 19:20,,,19:20:00,,26.1,,26.87,,9.63,,8.29,,,118.5,,25.9271,,,31301.2,,40570.8,,,,
E33,6/25/2024,6/25/2024 19:30,,,19:30:00,,26.04,,26.79,,9.56,,8.25,,,117.5,,25.5592,,,30852.3,,40052.2,,,,
E33,6/25/2024,6/25/2024 19:40,,,19:40:00,,26,,26.78,,9.24,,7.95,,,113.5,,25.8853,,,31199,,40511.9,,,,
E33,6/25/2024,6/25/2024 19:50,,,19:50:00,,25.94,,26.72,,9.82,,8.46,,,120.5,,25.7509,,,31016,,40322.5,,,,
E33,6/25/2024,6/25/2024 20:00,,,20:00:00,,25.88,,26.66,,9.7,,8.36,,,118.9,,25.6341,,,30852.3,,40157.8,,,,
E33,6/25/2024,6/25/2024 20:10,,,20:10:00,,25.82,,26.61,,9.56,,8.23,,,117,,25.8142,,,31016,,40411.8,,,,
E33,6/25/2024,6/25/2024 20:20,,,20:20:00,,25.78,,26.51,,9.81,,8.44,,,120,,25.9467,,,31097.4,,40598.4,,,,
E33,6/25/2024,6/25/2024 20:30,,,20:30:00,,25.56,,26.23,,9.85,,8.46,,,120,,26.1348,,,31128.3,,40863.2,,,,
E33,6/25/2024,6/25/2024 20:40,,,20:40:00,,25.38,,26.03,,9.88,,8.49,,,120,,26.1633,,,31035.8,,40903.2,,,,
E33,6/25/2024,6/25/2024 20:50,,,20:50:00,,25.16,,25.85,,9.89,,8.48,,,119.6,,26.3856,,,31161.4,,41215.8,,,,
E33,6/25/2024,6/25/2024 21:00,,,21:00:00,,25,,25.71,,9.74,,8.35,,,117.5,,26.5242,,,31221.2,,41410.4,,,,
E33,6/25/2024,6/25/2024 21:10,,,21:10:00,,24.92,,25.62,,9.66,,8.27,,,116.3,,26.755,,,31408.4,,41734.3,,,,
E33,6/25/2024,6/25/2024 21:20,,,21:20:00,,24.82,,25.56,,9.64,,8.25,,,115.9,,26.834,,,31453.3,,41845,,,,
E33,6/25/2024,6/25/2024 21:30,,,21:30:00,,24.76,,25.48,,9.63,,8.23,,,115.6,,26.94,,,31514,,41993.6,,,,
E33,6/25/2024,6/25/2024 21:40,,,21:40:00,,24.68,,25.41,,9.58,,8.19,,,114.9,,27.0235,,,31556.9,,42110.6,,,,
E33,6/25/2024,6/25/2024 21:50,,,21:50:00,,24.58,,25.3,,9.52,,8.13,,,113.9,,27.1746,,,31645.2,,42322,,,,
E33,6/25/2024,6/25/2024 22:00,,,22:00:00,,24.44,,25.12,,9.49,,8.09,,,113.3,,27.3756,,,31740.7,,42603.2,,,,
E33,6/25/2024,6/25/2024 22:10,,,22:10:00,,24.3,,24.99,,9.46,,8.06,,,112.6,,27.546,,,31834.5,,42841.2,,,,
E33,6/25/2024,6/25/2024 22:20,,,22:20:00,,24.2,,24.9,,9.46,,8.05,,,112.4,,27.7086,,,31944.8,,43068.3,,,,
E33,6/25/2024,6/25/2024 22:30,,,22:30:00,,24,,24.62,,9.45,,8.03,,,111.9,,27.9818,,,32046.6,,43449.3,,,,
E33,6/25/2024,6/25/2024 22:40,,,22:40:00,,23.8,,24.51,,9.46,,8.03,,,111.6,,28.1106,,,32107,,43628.7,,,,
E33,6/25/2024,6/25/2024 22:50,,,22:50:00,,23.64,,24.35,,9.39,,7.96,,,110.5,,28.2398,,,32134.9,,43808.5,,,,
E33,6/25/2024,6/25/2024 23:00,,,23:00:00,,23.5,,24.22,,9.38,,7.94,,,110.1,,28.3805,,,32193.2,,44004.4,,,,
E33,6/25/2024,6/25/2024 23:10,,,23:10:00,,23.4,,24.11,,9.35,,7.91,,,109.5,,28.4933,,,32235.3,,44161.1,,,,
E33,6/25/2024,6/25/2024 23:20,,,23:20:00,,23.26,,23.98,,9.39,,7.94,,,109.7,,28.5895,,,32247.1,,44294.8,,,,
E33,6/25/2024,6/25/2024 23:30,,,23:30:00,,23.14,,23.86,,9.39,,7.94,,,109.4,,28.6772,,,32256.4,,44416.7,,,,
E33,6/25/2024,6/25/2024 23:40,,,23:40:00,,23.04,,23.74,,9.36,,7.9,,,108.9,,28.8051,,,32305.7,,44594.2,,,,
E33,6/25/2024,6/25/2024 23:50,,,23:50:00,,22.88,,23.58,,9.37,,7.91,,,108.7,,28.9153,,,32310.4,,44747.2,,,,
E33,6/26/2024,6/26/2024 0:00,,,0:00:00,,22.74,,23.44,,9.37,,7.9,,,108.4,,28.9872,,,32289.3,,44846.9,,,,
E33,6/26/2024,6/26/2024 0:10,,,0:10:00,,22.54,,23.22,,9.36,,7.88,,,107.9,,29.1407,,,32296.3,,45059.7,,,,
E33,6/26/2024,6/26/2024 0:20,,,0:20:00,,22.28,,22.93,,9.35,,7.87,,,107.2,,29.2996,,,32261.1,,45279.7,,,,
E33,6/26/2024,6/26/2024 0:30,,,0:30:00,,22,,22.62,,9.37,,7.87,,,106.9,,29.5096,,,32261.1,,45570.4,,,,
E33,6/26/2024,6/26/2024 0:40,,,0:40:00,,21.74,,22.43,,9.34,,7.84,,,106,,29.5729,,,32195.6,,45657.9,,,,
E33,6/26/2024,6/26/2024 0:50,,,0:50:00,,21.6,,22.3,,9.29,,7.79,,,105.1,,29.646,,,32179.2,,45758.9,,,,
E33,6/26/2024,6/26/2024 1:00,,,1:00:00,,21.5,,22.25,,9.26,,7.77,,,104.6,,29.6693,,,32167.5,,45791.2,,,,
E33,6/26/2024,6/26/2024 1:10,,,1:10:00,,21.5,,22.27,,9.2,,7.72,,,103.9,,29.6665,,,32176.9,,45787.2,,,,
E33,6/26/2024,6/26/2024 1:20,,,1:20:00,,21.46,,22.22,,9.18,,7.7,,,103.6,,29.6635,,,32139.6,,45783.1,,,,
E33,6/26/2024,6/26/2024 1:30,,,1:30:00,,21.54,,22.27,,9.11,,7.64,,,103,,29.7289,,,32235.3,,45873.5,,,,
E33,6/26/2024,6/26/2024 1:40,,,1:40:00,,21.5,,22.44,,9.23,,7.75,,,104.3,,29.5061,,,32130.2,,45565.5,,,,
E33,6/26/2024,6/26/2024 1:50,,,1:50:00,,21.86,,22.76,,9.19,,7.74,,,104.6,,29.1873,,,32028,,45124.2,,,,
E33,6/26/2024,6/26/2024 2:00,,,2:00:00,,22.24,,23.34,,9.02,,7.62,,,103.4,,28.7261,,,31949.5,,44484.6,,,,
E33,6/26/2024,6/26/2024 2:10,,,2:10:00,,22.38,,23.24,,8.76,,7.39,,,100.7,,28.832,,,31988.7,,44631.6,,,,
E33,6/26/2024,6/26/2024 2:20,,,2:20:00,,22.4,,23.29,,8.7,,7.34,,,100,,28.812,,,32000.3,,44603.9,,,,
E33,6/26/2024,6/26/2024 2:30,,,2:30:00,,22.46,,23.76,,8.55,,7.24,,,98.4,,28.3549,,,31846,,43968.7,,,,
E33,6/26/2024,6/26/2024 2:40,,,2:40:00,,22.7,,23.97,,8.44,,7.16,,,97.6,,28.0733,,,31695.2,,43576.7,,,,
E33,6/26/2024,6/26/2024 2:50,,,2:50:00,,23.12,,24.04,,8.53,,7.24,,,99.4,,28.0482,,,31713.4,,43541.7,,,,
E33,6/26/2024,6/26/2024 3:00,,,3:00:00,,23.26,,24.08,,8.47,,7.2,,,99,,27.8479,,,31534.3,,43262.5,,,,
E33,6/26/2024,6/26/2024 3:10,,,3:10:00,,23.32,,24.1,,8.4,,7.14,,,98.3,,27.8343,,,31532.1,,43243.6,,,,
E33,6/26/2024,6/26/2024 3:20,,,3:20:00,,23.34,,24.16,,8.38,,7.13,,,98.1,,27.7868,,,31520.8,,43177.4,,,,
E33,6/26/2024,6/26/2024 3:30,,,3:30:00,,23.4,,24.2,,8.23,,7,,,96.5,,27.7122,,,31469,,43073.3,,,,
E33,6/26/2024,6/26/2024 3:40,,,3:40:00,,23.48,,24.29,,8.15,,6.94,,,95.7,,27.6114,,,31421.9,,42932.6,,,,
E33,6/26/2024,6/26/2024 3:50,,,3:50:00,,23.52,,24.26,,8.09,,6.89,,,95,,27.6288,,,31419.6,,42956.9,,,,
E33,6/26/2024,6/26/2024 4:00,,,4:00:00,,23.5,,24.25,,8.09,,6.89,,,95,,27.5945,,,31377.1,,42908.9,,,,
E33,6/26/2024,6/26/2024 4:10,,,4:10:00,,23.48,,24.25,,8.09,,6.89,,,95,,27.5977,,,31379.3,,42913.5,,,,
E33,6/26/2024,6/26/2024 4:20,,,4:20:00,,23.48,,24.24,,8.01,,6.82,,,94,,27.5831,,,31357,,42893.1,,,,
E33,6/26/2024,6/26/2024 4:30,,,4:30:00,,23.42,,24.12,,8.08,,6.88,,,94.8,,27.4861,,,31181.3,,42757.6,,,,
E33,6/26/2024,6/26/2024 4:40,,,4:40:00,,23.34,,24.11,,8.1,,6.9,,,94.9,,27.4392,,,31126.1,,42692,,,,
E33,6/26/2024,6/26/2024 4:50,,,4:50:00,,23.36,,24.15,,8.04,,6.85,,,94.2,,27.3918,,,31101.8,,42625.8,,,,
E33,6/26/2024,6/26/2024 5:00,,,5:00:00,,23.4,,24.2,,7.99,,6.82,,,93.7,,27.3062,,,31044.6,,42506.2,,,,
E33,6/26/2024,6/26/2024 5:10,,,5:10:00,,23.42,,24.19,,7.91,,6.75,,,92.8,,27.3048,,,31035.8,,42504.2,,,,
E33,6/26/2024,6/26/2024 5:20,,,5:20:00,,23.42,,24.2,,7.86,,6.71,,,92.2,,27.2589,,,30994.1,,42440,,,,
E33,6/26/2024,6/26/2024 5:30,,,5:30:00,,23.4,,24.13,,7.92,,6.76,,,92.9,,27.2342,,,30924.1,,42405.5,,,,
E33,6/26/2024,6/26/2024 5:40,,,5:40:00,,23.34,,24.1,,7.95,,6.79,,,93.1,,27.1726,,,30841.4,,42319.2,,,,
E33,6/26/2024,6/26/2024 5:50,,,5:50:00,,23.34,,24.1,,7.97,,6.81,,,93.3,,27.095,,,30761.2,,42210.7,,,,
E33,6/26/2024,6/26/2024 6:00,,,6:00:00,,23.3,,24.06,,7.98,,6.81,,,93.4,,27.1289,,,30769.8,,42258.1,,,,
E33,6/26/2024,6/26/2024 6:10,,,6:10:00,,23.32,,24.08,,7.9,,6.75,,,92.5,,27.0881,,,30739.5,,42200.9,,,,
E33,6/26/2024,6/26/2024 6:20,,,6:20:00,,23.3,,24.06,,7.89,,6.74,,,92.4,,27.1056,,,30743.9,,42225.5,,,,
E33,6/26/2024,6/26/2024 6:30,,,6:30:00,,23.3,,24.06,,7.83,,6.69,,,91.7,,27.1512,,,30789.3,,42289.3,,,,
E33,6/26/2024,6/26/2024 6:40,,,6:40:00,,23.3,,24.07,,7.81,,6.67,,,91.4,,27.1334,,,30776.3,,42264.4,,,,
E33,6/26/2024,6/26/2024 6:50,,,6:50:00,,23.3,,24.04,,7.86,,6.72,,,92,,27.0702,,,30692.1,,42175.9,,,,
E33,6/26/2024,6/26/2024 7:00,,,7:00:00,,23.32,,24.12,,7.87,,6.73,,,92.2,,26.9678,,,30636.1,,42032.5,,,,
E33,6/26/2024,6/26/2024 7:10,,,7:10:00,,23.38,,24.16,,7.79,,6.66,,,91.3,,26.8901,,,30580.3,,41923.7,,,,
E33,6/26/2024,6/26/2024 7:20,,,7:20:00,,23.36,,24.13,,7.87,,6.73,,,92.2,,26.834,,,30503.4,,41845.1,,,,
E33,6/26/2024,6/26/2024 7:30,,,7:30:00,,23.38,,24.17,,7.78,,6.66,,,91.2,,26.8339,,,30526.8,,41844.9,,,,
E33,6/26/2024,6/26/2024 7:40,,,7:40:00,,23.38,,24.13,,7.71,,6.6,,,90.4,,26.8737,,,30541.8,,41900.7,,,,
E33,6/26/2024,6/26/2024 7:50,,,7:50:00,,23.36,,24.13,,7.74,,6.62,,,90.7,,26.8413,,,30507.6,,41855.3,,,,
E33,6/26/2024,6/26/2024 8:00,,,8:00:00,,23.5,,24.28,,7.79,,6.68,,,91.6,,26.6135,,,30365.2,,41535.8,,,,
E33,6/26/2024,6/26/2024 8:10,,,8:10:00,,23.74,,24.55,,8.14,,7,,,96.1,,26.0175,,,29913.4,,40698,,,,
E33,6/26/2024,6/26/2024 8:20,,,8:20:00,,23.94,,24.67,,8.15,,7.02,,,96.6,,25.9192,,,29882.4,,40559.7,,,,
E33,6/26/2024,6/26/2024 8:30,,,8:30:00,,23.92,,24.61,,8.06,,6.92,,,95.5,,26.2908,,,30230.2,,41082.5,,,,
E33,6/26/2024,6/26/2024 8:40,,,8:40:00,,23.92,,24.76,,8.29,,7.14,,,98.2,,25.8635,,,29876.2,,40481.2,,,,
E33,6/26/2024,6/26/2024 8:50,,,8:50:00,,23.94,,24.71,,8.38,,7.21,,,99.3,,26.0649,,,30054.4,,40764.8,,,,
E33,6/26/2024,6/26/2024 9:00,,,9:00:00,,23.92,,24.67,,8.48,,7.29,,,100.5,,26.1959,,,30165.1,,40949.1,,,,
E33,6/26/2024,6/26/2024 9:10,,,9:10:00,,23.92,,24.7,,8.43,,7.25,,,99.9,,26.1856,,,30171.4,,40934.6,,,,
E33,6/26/2024,6/26/2024 9:20,,,9:20:00,,23.94,,24.7,,8.39,,7.21,,,99.5,,26.2413,,,30228.1,,41012.9,,,,
E33,6/26/2024,6/26/2024 9:30,,,9:30:00,,23.82,,24.56,,8.36,,7.17,,,98.9,,26.5723,,,30484.2,,41477.9,,,,
E33,6/26/2024,6/26/2024 9:40,,,9:40:00,,23.8,,24.55,,8.44,,7.24,,,99.8,,26.6206,,,30526.8,,41545.7,,,,
E33,6/26/2024,6/26/2024 9:50,,,9:50:00,,23.74,,24.49,,8.43,,7.22,,,99.6,,26.7697,,,30642.6,,41754.9,,,,
E33,6/26/2024,6/26/2024 10:00,,,10:00:00,,23.68,,24.39,,8.41,,7.2,,,99.2,,27.0137,,,30830.5,,42096.8,,,,
E33,6/26/2024,6/26/2024 10:10,,,10:10:00,,23.6,,24.35,,8.38,,7.17,,,98.7,,27.1196,,,30913.2,,42245.1,,,,
E33,6/26/2024,6/26/2024 10:20,,,10:20:00,,23.58,,24.3,,8.4,,7.18,,,98.9,,27.2323,,,30996.3,,42402.8,,,,
E33,6/26/2024,6/26/2024 10:30,,,10:30:00,,23.5,,24.21,,8.42,,7.19,,,99,,27.4177,,,31128.3,,42662,,,,
E33,6/26/2024,6/26/2024 10:40,,,10:40:00,,23.38,,24.11,,8.45,,7.2,,,99.1,,27.6196,,,31270,,42944,,,,
E33,6/26/2024,6/26/2024 10:50,,,10:50:00,,23.28,,24.01,,8.49,,7.23,,,99.4,,27.7884,,,31377.1,,43179.6,,,,
E33,6/26/2024,6/26/2024 11:00,,,11:00:00,,23.16,,23.88,,8.41,,7.15,,,98.3,,28.0042,,,31511.8,,43480.5,,,,
E33,6/26/2024,6/26/2024 11:10,,,11:10:00,,23,,23.68,,8.32,,7.06,,,96.9,,28.2488,,,31629.3,,43821.1,,,,
E33,6/26/2024,6/26/2024 11:20,,,11:20:00,,22.84,,23.53,,8.31,,7.05,,,96.5,,28.455,,,31738.5,,44108,,,,
E33,6/26/2024,6/26/2024 11:30,,,11:30:00,,22.74,,23.43,,8.32,,7.05,,,96.5,,28.5824,,,31800.1,,44285,,,,
E33,6/26/2024,6/26/2024 11:40,,,11:40:00,,22.6,,23.35,,8.38,,7.09,,,96.9,,28.7207,,,31885,,44477.1,,,,
E33,6/26/2024,6/26/2024 11:50,,,11:50:00,,22.56,,23.3,,8.49,,7.18,,,98.1,,28.8077,,,31937.9,,44597.8,,,,
E33,6/26/2024,6/26/2024 12:00,,,12:00:00,,22.52,,23.26,,8.58,,7.26,,,99.1,,28.842,,,31944.8,,44645.4,,,,
E33,6/26/2024,6/26/2024 12:10,,,12:10:00,,22.46,,23.17,,8.68,,7.34,,,100.1,,28.9559,,,31998,,44803.5,,,,
E33,6/26/2024,6/26/2024 12:20,,,12:20:00,,22.38,,23.08,,8.76,,7.4,,,100.9,,29.0539,,,32035,,44939.4,,,,
E33,6/26/2024,6/26/2024 12:30,,,12:30:00,,22.26,,22.94,,8.88,,7.49,,,102,,29.1716,,,32058.2,,45102.5,,,,
E33,6/26/2024,6/26/2024 12:40,,,12:40:00,,22.12,,22.8,,8.99,,7.58,,,103,,29.2995,,,32090.7,,45279.5,,,,
E33,6/26/2024,6/26/2024 12:50,,,12:50:00,,21.98,,22.64,,9.08,,7.65,,,103.8,,29.4012,,,32083.7,,45420.3,,,,
E33,6/26/2024,6/26/2024 13:00,,,13:00:00,,21.86,,22.61,,9.13,,7.69,,,104.1,,29.4559,,,32116.3,,45496.1,,,,
E33,6/26/2024,6/26/2024 13:10,,,13:10:00,,21.78,,22.52,,9.19,,7.74,,,104.6,,29.5181,,,32116.3,,45582,,,,
E33,6/26/2024,6/26/2024 13:20,,,13:20:00,,21.8,,22.61,,9.3,,7.83,,,105.9,,29.4701,,,32127.9,,45515.7,,,,
E33,6/26/2024,6/26/2024 13:30,,,13:30:00,,21.82,,22.59,,9.47,,7.97,,,107.9,,29.5207,,,32162.9,,45585.6,,,,
E33,6/26/2024,6/26/2024 13:40,,,13:40:00,,21.96,,22.81,,9.53,,8.03,,,108.9,,29.3636,,,32153.5,,45368.4,,,,
E33,6/26/2024,6/26/2024 13:50,,,13:50:00,,22.02,,22.77,,9.57,,8.06,,,109.5,,29.468,,,32228.3,,45512.8,,,,
E33,6/26/2024,6/26/2024 14:00,,,14:00:00,,22,,22.72,,9.46,,7.97,,,108.2,,29.4887,,,32214.3,,45541.4,,,,
E33,6/26/2024,6/26/2024 14:10,,,14:10:00,,22.08,,22.93,,9.48,,7.99,,,108.6,,29.3817,,,32247.1,,45393.4,,,,
E33,6/26/2024,6/26/2024 14:20,3,Sj,14:20:00,,22.26,,23.17,,9.5,,8.02,,,109.2,,29.2034,3,,32228.3,,45146.5,,,,
E33,6/26/2024,6/26/2024 14:30,3,Sj,14:30:00,,23.18,,24.51,,9.5,,8.08,,,111.1,,28.1208,3,,32009.5,,43642.9,,,,
E33,6/26/2024,6/26/2024 14:40,,,14:40:00,,23.3,,24.08,,9.52,,8.08,,,111.6,,28.5296,,,32146.6,,44211.7,,,,
E33,6/26/2024,6/26/2024 14:50,,,14:50:00,,23.32,,24.34,,9.7,,8.24,,,113.8,,28.3053,,,32086,,43899.7,,,,
E33,6/26/2024,6/26/2024 15:00,,,15:00:00,,23.68,,24.72,,9.8,,8.34,,,115.7,,28.0356,,,32053.5,,43524.3,,,,
E33,6/26/2024,6/26/2024 15:10,,,15:10:00,,24.02,,24.92,,9.79,,8.34,,,116.4,,27.9079,,,32048.9,,43346.3,,,,
E33,6/26/2024,6/26/2024 15:20,,,15:20:00,,24.18,,24.98,,9.79,,8.35,,,116.7,,27.8629,,,32039.6,,43283.5,,,,
E33,6/26/2024,6/26/2024 15:30,,,15:30:00,,24.26,,25.05,,9.84,,8.4,,,117.5,,27.8029,,,32021.1,,43199.8,,,,
E33,6/26/2024,6/26/2024 15:40,,,15:40:00,,24.3,,25.08,,9.87,,8.42,,,117.9,,27.7721,,,32007.2,,43156.8,,,,
E33,6/26/2024,6/26/2024 15:50,,,15:50:00,,24.38,,25.26,,9.88,,8.44,,,118.2,,27.6272,,,31970.2,,42954.7,,,,
E33,6/26/2024,6/26/2024 16:00,,,16:00:00,,24.52,,25.41,,9.96,,8.52,,,119.5,,27.515,,,31947.2,,42797.9,,,,
E33,6/26/2024,6/26/2024 16:10,,,16:10:00,,24.7,,25.64,,10.08,,8.63,,,121.3,,27.2675,,,31832.2,,42452,,,,
E33,6/26/2024,6/26/2024 16:20,,,16:20:00,,24.94,,25.83,,10.16,,8.71,,,122.9,,27.0683,,,31740.7,,42173.2,,,,
E33,6/26/2024,6/26/2024 16:30,,,16:30:00,,25,,25.78,,10.19,,8.74,,,123.4,,27.1359,,,31779.5,,42267.9,,,,
E33,6/26/2024,6/26/2024 16:40,,,16:40:00,,24.98,,25.74,,10.22,,8.76,,,123.7,,27.1629,,,31781.8,,42305.7,,,,
E33,6/26/2024,6/26/2024 16:50,,,16:50:00,,25,,25.83,,10.26,,8.8,,,124.2,,27.0153,,,31681.5,,42099,,,,
E33,6/26/2024,6/26/2024 17:00,,,17:00:00,,25.08,,25.87,,10.18,,8.74,,,123.4,,27.0035,,,31692.9,,42082.5,,,,
E33,6/26/2024,6/26/2024 17:10,,,17:10:00,,25.1,,25.91,,10.18,,8.74,,,123.5,,26.9508,,,31661.1,,42008.7,,,,
E33,6/26/2024,6/26/2024 17:20,,,17:20:00,,25.12,,25.89,,10.16,,8.72,,,123.3,,26.955,,,31652,,42014.6,,,,
E33,6/26/2024,6/26/2024 17:30,,,17:30:00,,25.14,,25.94,,10.09,,8.67,,,122.5,,26.8837,,,31606.6,,41914.6,,,,
E33,6/26/2024,6/26/2024 17:40,,,17:40:00,,25.16,,25.93,,10.13,,8.7,,,123,,26.8906,,,31606.6,,41924.3,,,,
